유럽주,아일랜드,남성,103,98,73,186,216,259,253,347,308,374,335,289
유럽주,아일랜드,여성,29,52,18,61,71,112,135,212,161,174,155,128
유럽주,포르투갈,남성,203,182,120,192,184,213,220,194,227,343,333,255
유럽주,포르투갈,여성,19,29,12,57,72,96,92,142,168,232,171,126
유럽주,헝가리,남성,103,118,121,154,204,193,202,212,247,326,278,263
유럽주,헝가리,여성,14,42,12,39,66,81,88,144,129,202,92,134
유럽주,불가리아,남성,206,145,232,185,231,260,368,272,230,245,183,197
유럽주,불가리아,여성,13,15,5,18,22,31,37,79,83,91,40,35
유럽주,체코,남성,45,48,46,136,127,140,212,206,237,320,432,211
유럽주,체코,여성,24,51,11,31,41,91,96,145,134,168,141,93
유럽주,크로아티아,남성,153,188,205,157,132,122,185,213,180,284,209,159
유럽주,크로아티아,여성,4,6,2,14,13,26,29,44,34,57,44,33
유럽주,영국보호민,남성,1,2,4,6,6,15,19,44,48,137,132,229
유럽주,영국보호민,여성,0,3,2,6,5,14,29,51,67,226,245,352
유럽주,리투아니아,남성,34,52,28,44,69,83,80,103,91,154,148,58
유럽주,리투아니아,여성,13,30,4,24,40,69,39,90,79,88,116,50
유럽주,아제르바이잔,남성,51,64,66,81,131,91,94,260,92,136,91,70
유럽주,아제르바이잔,여성,3,23,6,4,10,14,22,86,31,28,35,16
유럽주,라트비아,남성,61,60,58,48,97,81,126,138,102,124,113,113
유럽주,라트비아,여성,3,9,6,16,17,22,13,55,38,55,32,27
유럽주,슬로바크,남성,31,25,36,51,58,90,81,58,133,152,96,69
유럽주,슬로바크,여성,13,15,3,14,13,43,73,71,89,103,47,34
유럽주,세르비아,남성,45,31,42,57,49,74,72,62,83,125,81,78
유럽주,세르비아,여성,8,9,2,13,15,15,28,38,51,62,35,22
유럽주,조지아,남성,53,33,19,27,32,71,77,89,120,147,78,87
유럽주,조지아,여성,8,15,3,4,4,28,22,32,33,23,26,18
유럽주,에스토니아,남성,14,13,5,32,27,19,38,37,90,99,66,56
유럽주,에스토니아,여성,5,12,7,12,19,26,29,43,70,111,28,41
유럽주,몬테네그로,남성,22,34,64,62,65,45,107,47,56,92,61,108
유럽주,몬테네그로,여성,1,1,0,0,4,3,5,1,6,3,2,2
유럽주,벨로루시,남성,22,18,20,22,18,19,44,40,42,43,33,43
유럽주,벨로루시,여성,11,23,20,14,14,14,40,69,50,62,51,39
유럽주,슬로베니아,남성,16,13,9,10,32,28,47,58,52,75,84,44
유럽주,슬로베니아,여성,3,9,2,7,12,12,41,29,31,35,20,14
유럽주,룩셈부르크,남성,5,13,8,15,18,26,34,44,27,55,71,41
유럽주,룩셈부르크,여성,1,7,1,11,11,11,33,51,22,17,21,12
유럽주,아이슬란드,남성,76,21,15,20,25,7,14,25,25,42,84,24
유럽주,아이슬란드,여성,1,4,0,4,6,6,11,17,12,29,15,11
유럽주,알바니아,남성,4,2,2,8,15,8,14,9,15,24,26,14
유럽주,알바니아,여성,4,4,4,5,8,3,11,15,14,14,6,8
유럽주,유고슬라비아,남성,4,2,2,3,6,3,11,8,19,25,12,6
유럽주,유고슬라비아,여성,2,1,0,4,3,1,6,15,13,7,14,10
유럽주,몰타,남성,7,3,4,3,4,9,9,5,10,13,17,21
유럽주,몰타,여성,3,0,0,2,4,6,5,3,5,6,6,12
유럽주,몰도바,남성,7,6,5,5,5,12,9,14,10,13,10,9
유럽주,몰도바,여성,0,3,1,0,6,2,5,14,8,8,4,0
유럽주,아르메니아,남성,2,1,1,4,4,5,11,7,11,5,14,4
유럽주,아르메니아,여성,1,1,3,1,2,6,8,8,11,8,9,4
유럽주,보스니아-헤르체고비나,남성,4,8,9,10,1,9,11,3,10,7,14,17
유럽주,코소보,남성,1,0,1,3,4,0,3,2,0,3,3,6
유럽주,코소보,여성,1,0,1,0,0,0,0,1,4,2,1,0
유럽주,북마케도니아,남성,3,5,2,3,2,1,0,3,4,3,5,5
유럽주,영국해외영토시민,남성,4,4,6,1,2,2,5,5,5,0,0,0
유럽주,영국외지민,남성,1,3,1,0,1,0,2,2,1,5,9,5
유럽주,리히텐슈타인,남성,0,0,0,1,0,2,5,2,1,2,0,5
유럽주,리히텐슈타인,여성,0,0,0,0,0,0,2,1,1,1,1,2
유럽주,안도라,남성,0,0,1,0,0,0,0,5,0,4,1,1
유럽주,안도라,여성,0,0,0,1,0,1,0,1,2,1,0,0
유럽주,모나코,남성,0,1,0,1,0,0,2,2,2,1,1,0
유럽주,모나코,여성,0,0,1,0,0,0,3,0,1,1,0,0
유럽주,교황청,남성,0,1,1,1,1,0,2,1,1,2,1,1
유럽주,교황청,여성,0,0,0,0,0,0,0,0,0,0,1,0
유럽주,산마리노,남성,0,0,0,0,1,0,0,0,1,2,1,1
유럽주,산마리노,여성,0,0,0,0,0,1,0,0,0,0,0,0
오세아니아주,오스트레일리아,남성,408,378,476,1431,2100,2495,2583,2798,4369,4996,5230,8867
오세아니아주,오스트레일리아,여성,240,287,314,1097,1580,1734,1940,2135,3912,4179,4633,8221
오세아니아주,오스트레일리아,제3의성,0,0,0,0,0,0,0,0,0,1,0,0
오세아니아주,뉴질랜드,남성,135,148,154,312,504,605,695,713,1173,1578,1236,2267
오세아니아주,뉴질랜드,여성,67,69,80,207,339,385,477,483,823,966,899,1681
오세아니아주,뉴질랜드,제3의성,0,0,0,0,0,0,0,0,1,0,0,0
