년,월,국적지역,입국자수
2019,10,남조지아 남샌드위치 군도,0
2019,11,남조지아 남샌드위치 군도,0
2019,12,남조지아 남샌드위치 군도,0
2019,1,네덜란드,2303
2019,2,네덜란드,2380
2019,3,네덜란드,2929
2019,4,네덜란드,4111
2019,5,네덜란드,3375
2019,6,네덜란드,2928
2019,7,네덜란드,4163
2019,8,네덜란드,4004
2019,9,네덜란드,3513
2019,10,네덜란드,4071
2019,11,네덜란드,3229
2019,12,네덜란드,2490
2019,1,네팔,1947
2019,2,네팔,2140
2019,3,네팔,2637
2019,4,네팔,2274
2019,5,네팔,1984
2019,6,네팔,2454
2019,7,네팔,2061
2019,8,네팔,2360
2019,9,네팔,2641
2019,10,네팔,1819
2019,11,네팔,2330
2019,12,네팔,2222
2019,1,노르웨이,826
2019,2,노르웨이,595
2019,3,노르웨이,876
2019,4,노르웨이,1511
2019,5,노르웨이,833
2019,6,노르웨이,1171
2019,7,노르웨이,1514
2019,8,노르웨이,818
2019,9,노르웨이,1080
2019,10,노르웨이,1235
2019,11,노르웨이,855
2019,12,노르웨이,685
2019,1,뉴질랜드,2784
2019,2,뉴질랜드,1914
2019,3,뉴질랜드,2470
2019,4,뉴질랜드,3831
2019,5,뉴질랜드,3215
2019,6,뉴질랜드,3584
2019,7,뉴질랜드,2847
2019,8,뉴질랜드,3176
2019,9,뉴질랜드,4083
2019,10,뉴질랜드,3790
2019,11,뉴질랜드,3406
2019,12,뉴질랜드,4404
2019,1,니제르,2
2019,2,니제르,19
2019,3,니제르,4
2019,4,니제르,2
2019,5,니제르,5
2019,6,니제르,3
2019,7,니제르,8
2019,8,니제르,5
2019,9,니제르,2
2019,10,니제르,3
2019,11,니제르,3
2019,12,니제르,11
2019,1,니카라과,15
2019,2,니카라과,17
2019,3,니카라과,26
2019,4,니카라과,63
2019,5,니카라과,31
2019,6,니카라과,51
2019,7,니카라과,17
2019,8,니카라과,89
2019,9,니카라과,25
2019,10,니카라과,22
2019,11,니카라과,30
2019,12,니카라과,17
2019,1,대만,90686
2019,2,대만,96886
2019,3,대만,101090
2019,4,대만,115427
2019,5,대만,104355
2019,6,대만,121085
2019,7,대만,116487
2019,8,대만,112064
2019,9,대만,105307
2019,10,대만,130348
2019,11,대만,104545
2019,12,대만,92403
2019,1,덴마크,773
2019,2,덴마크,710
2019,3,덴마크,1021
2019,4,덴마크,1413
2019,5,덴마크,1212
2019,6,덴마크,950
2019,7,덴마크,1515
2019,8,덴마크,1067
2019,9,덴마크,1259
2019,10,덴마크,1824
2019,11,덴마크,1147
2019,12,덴마크,798
2019,1,도미니카공화국,75
2019,2,도미니카공화국,89
2019,3,도미니카공화국,121
2019,4,도미니카공화국,145
2019,5,도미니카공화국,117
2019,6,도미니카공화국,144
2019,7,도미니카공화국,118
2019,8,도미니카공화국,104
2019,9,도미니카공화국,150
2019,10,도미니카공화국,189
2019,11,도미니카공화국,93
2019,12,도미니카공화국,75
2019,1,도미니카연방,16
2019,2,도미니카연방,16
2019,3,도미니카연방,41
2019,4,도미니카연방,29
2019,5,도미니카연방,15
2019,6,도미니카연방,24
2019,7,도미니카연방,26
2019,8,도미니카연방,25
2019,9,도미니카연방,24
2019,10,도미니카연방,37
2019,11,도미니카연방,18
2019,12,도미니카연방,33
2019,1,독일,6971
2019,2,독일,6973
2019,3,독일,11249
2019,4,독일,12984
2019,5,독일,10210
2019,6,독일,9040
2019,7,독일,9780
2019,8,독일,11298
2019,9,독일,12763
2019,10,독일,13412
2019,11,독일,9915
2019,12,독일,7394
2019,1,동티모르,82
2019,2,동티모르,84
2019,3,동티모르,116
2019,4,동티모르,144
2019,5,동티모르,60
2019,6,동티모르,109
2019,7,동티모르,185
2019,8,동티모르,103
2019,9,동티모르,160
2019,10,동티모르,131
2019,11,동티모르,39
2019,12,동티모르,72
2019,1,라오스,823
2019,2,라오스,818
2019,3,라오스,985
2019,4,라오스,1572
2019,5,라오스,820
2019,6,라오스,1099
2019,7,라오스,895
2019,8,라오스,1140
2019,9,라오스,1238
2019,10,라오스,1541
2019,11,라오스,1252
2019,12,라오스,1195
2019,1,라이베리아,45
2019,2,라이베리아,58
2019,3,라이베리아,42
2019,4,라이베리아,39
2019,5,라이베리아,43
2019,6,라이베리아,32
2019,7,라이베리아,56
2019,8,라이베리아,25
2019,9,라이베리아,18
2019,10,라이베리아,20
2019,11,라이베리아,24
2019,12,라이베리아,20
2019,1,라트비아,164
2019,2,라트비아,216
2019,3,라트비아,170
2019,4,라트비아,313
2019,5,라트비아,222
2019,6,라트비아,157
2019,7,라트비아,177
2019,8,라트비아,184
2019,9,라트비아,179
2019,10,라트비아,207
2019,11,라트비아,178
2019,12,라트비아,159
2019,1,러시아,25751
2019,2,러시아,20628
2019,3,러시아,28550
2019,4,러시아,34691
2019,5,러시아,33485
2019,6,러시아,29242
2019,7,러시아,29033
2019,8,러시아,29629
2019,9,러시아,31022
2019,10,러시아,33912
2019,11,러시아,27145
2019,12,러시아,27005
2019,1,레바논,66
2019,2,레바논,41
2019,3,레바논,102
2019,4,레바논,126
2019,5,레바논,93
2019,6,레바논,110
2019,7,레바논,75
2019,8,레바논,80
2019,9,레바논,105
2019,10,레바논,113
2019,11,레바논,107
2019,12,레바논,77
2019,1,레소토,1
2019,2,레소토,7
2019,3,레소토,0
2019,4,레소토,6
2019,5,레소토,7
2019,6,레소토,3
2019,7,레소토,14
2019,8,레소토,10
2019,9,레소토,0
2019,10,레소토,4
2019,11,레소토,8
2019,12,레소토,1
2019,1,루마니아,882
2019,2,루마니아,776
2019,3,루마니아,1054
2019,4,루마니아,1336
2019,5,루마니아,1140
2019,6,루마니아,988
2019,7,루마니아,964
2019,8,루마니아,1451
2019,9,루마니아,1196
2019,10,루마니아,1312
2019,11,루마니아,1050
2019,12,루마니아,785
2019,1,룩셈부르크,45
2019,2,룩셈부르크,49
2019,3,룩셈부르크,44
2019,4,룩셈부르크,147
2019,5,룩셈부르크,52
2019,6,룩셈부르크,55
2019,7,룩셈부르크,129
2019,8,룩셈부르크,156
2019,9,룩셈부르크,86
2019,10,룩셈부르크,71
2019,11,룩셈부르크,45
2019,12,룩셈부르크,60
2019,1,르완다,25
2019,2,르완다,39
2019,3,르완다,15
2019,4,르완다,19
2019,5,르완다,39
2019,6,르완다,41
2019,7,르완다,44
2019,8,르완다,113
2019,9,르완다,56
2019,10,르완다,53
2019,11,르완다,44
2019,12,르완다,17
2019,1,리비아,346
2019,2,리비아,498
2019,3,리비아,464
2019,4,리비아,361
2019,5,리비아,215
2019,6,리비아,322
2019,7,리비아,446
2019,8,리비아,327
2019,9,리비아,633
2019,10,리비아,585
2019,11,리비아,485
2019,12,리비아,329
2019,1,리투아니아,131
2019,2,리투아니아,151
2019,3,리투아니아,220
2019,4,리투아니아,276
2019,5,리투아니아,247
2019,6,리투아니아,157
2019,7,리투아니아,274
2019,8,리투아니아,272
2019,9,리투아니아,287
2019,10,리투아니아,319
2019,11,리투아니아,212
2019,12,리투아니아,159
2019,1,리히텐슈타인,1
2019,2,리히텐슈타인,3
2019,3,리히텐슈타인,5
2019,4,리히텐슈타인,14
2019,5,리히텐슈타인,2
2019,6,리히텐슈타인,3
2019,7,리히텐슈타인,14
2019,8,리히텐슈타인,2
2019,9,리히텐슈타인,11
2019,10,리히텐슈타인,1
2019,11,리히텐슈타인,3
2019,12,리히텐슈타인,0
2019,1,마다가스카르,19
2019,2,마다가스카르,22
2019,3,마다가스카르,30
2019,4,마다가스카르,26
2019,5,마다가스카르,183
2019,6,마다가스카르,47
2019,7,마다가스카르,49
2019,8,마다가스카르,34
2019,9,마다가스카르,148
2019,10,마다가스카르,222
2019,11,마다가스카르,15
2019,12,마다가스카르,30
2019,1,마샬군도,4
2019,2,마샬군도,2
2019,3,마샬군도,7
2019,4,마샬군도,6
2019,5,마샬군도,12
2019,6,마샬군도,10
2019,7,마샬군도,14
2019,8,마샬군도,11
2019,9,마샬군도,3
2019,10,마샬군도,13
2019,11,마샬군도,5
2019,12,마샬군도,1
2019,1,마카오,2577
2019,2,마카오,3973
2019,3,마카오,3053
2019,4,마카오,4311
2019,5,마카오,2913
2019,6,마카오,3625
2019,7,마카오,5252
2019,8,마카오,6326
2019,9,마카오,2731
2019,10,마카오,4509
2019,11,마카오,4898
2019,12,마카오,8349
2019,1,마케도니아,1
2019,2,마케도니아,0
2019,3,마케도니아,0
2019,4,마케도니아,2
2019,5,마케도니아,6
2019,6,마케도니아,5
2019,7,마케도니아,2
2019,8,마케도니아,6
2019,9,마케도니아,6
2019,10,마케도니아,2
2019,11,마케도니아,3
2019,12,마케도니아,3
2019,1,말라위,16
2019,2,말라위,17
2019,3,말라위,8
2019,4,말라위,15
2019,5,말라위,4
2019,6,말라위,13
2019,7,말라위,16
2019,8,말라위,20
2019,9,말라위,21
2019,10,말라위,13
2019,11,말라위,7
2019,12,말라위,11
2019,1,말레이시아,22111
2019,2,말레이시아,27574
2019,3,말레이시아,40849
2019,4,말레이시아,43769
2019,5,말레이시아,31261
2019,6,말레이시아,25601
2019,7,말레이시아,16881
2019,8,말레이시아,20577
2019,9,말레이시아,28076
2019,10,말레이시아,45407
2019,11,말레이시아,49333
2019,12,말레이시아,57815
2019,1,말리,9
2019,2,말리,49
2019,3,말리,14
2019,4,말리,10
2019,5,말리,9
2019,6,말리,13
2019,7,말리,22
2019,8,말리,19
2019,9,말리,27
2019,10,말리,46
2019,11,말리,20
2019,12,말리,21
2019,1,멕시코,1890
2019,2,멕시코,1457
2019,3,멕시코,2220
2019,4,멕시코,3314
2019,5,멕시코,2581
2019,6,멕시코,2386
2019,7,멕시코,3272
2019,8,멕시코,2842
2019,9,멕시코,3065
2019,10,멕시코,2896
2019,11,멕시코,2430
2019,12,멕시코,2403
2019,1,모나코,0
2019,2,모나코,0
2019,3,모나코,2
2019,4,모나코,2
2019,5,모나코,2
2019,6,모나코,2
2019,7,모나코,6
2019,8,모나코,1
2019,9,모나코,3
2019,10,모나코,16
2019,11,모나코,5
2019,12,모나코,13
2019,1,모로코,252
2019,2,모로코,289
2019,3,모로코,390
2019,4,모로코,501
2019,5,모로코,258
2019,6,모로코,516
2019,7,모로코,543
2019,8,모로코,700
2019,9,모로코,523
2019,10,모로코,456
2019,11,모로코,470
2019,12,모로코,370
2019,1,모리셔스,51
2019,2,모리셔스,39
2019,3,모리셔스,133
2019,4,모리셔스,199
2019,5,모리셔스,193
2019,6,모리셔스,125
2019,7,모리셔스,76
2019,8,모리셔스,137
2019,9,모리셔스,126
2019,10,모리셔스,191
2019,11,모리셔스,95
2019,12,모리셔스,59
2019,1,모리타니,1
2019,2,모리타니,4
2019,3,모리타니,10
2019,4,모리타니,7
2019,5,모리타니,4
2019,6,모리타니,0
2019,7,모리타니,3
2019,8,모리타니,4
2019,9,모리타니,3
2019,10,모리타니,4
2019,11,모리타니,8
2019,12,모리타니,1
2019,1,모잠비크,13
2019,2,모잠비크,20
2019,3,모잠비크,16
2019,4,모잠비크,18
2019,5,모잠비크,13
2019,6,모잠비크,36
2019,7,모잠비크,32
2019,8,모잠비크,43
2019,9,모잠비크,30
2019,10,모잠비크,43
2019,11,모잠비크,20
2019,12,모잠비크,16
2019,1,몰도바,23
2019,2,몰도바,29
2019,3,몰도바,26
2019,4,몰도바,30
2019,5,몰도바,35
2019,6,몰도바,27
2019,7,몰도바,35
2019,8,몰도바,93
2019,9,몰도바,22
2019,10,몰도바,47
2019,11,몰도바,36
2019,12,몰도바,20
2019,1,몰디브,13
2019,2,몰디브,12
2019,3,몰디브,30
2019,4,몰디브,16
2019,5,몰디브,7
2019,6,몰디브,24
2019,7,몰디브,19
2019,8,몰디브,88
2019,9,몰디브,15
2019,10,몰디브,34
2019,11,몰디브,23
2019,12,몰디브,22
2019,1,몰타,25
2019,2,몰타,14
2019,3,몰타,45
2019,4,몰타,116
2019,5,몰타,47
2019,6,몰타,43
2019,7,몰타,47
2019,8,몰타,42
2019,9,몰타,49
2019,10,몰타,85
2019,11,몰타,60
2019,12,몰타,30
2019,1,몽골,10202
2019,2,몽골,9595
2019,3,몽골,9091
2019,4,몽골,7923
2019,5,몽골,8333
2019,6,몽골,9614
2019,7,몽골,9244
2019,8,몽골,10464
2019,9,몽골,11475
2019,10,몽골,11649
2019,11,몽골,10897
2019,12,몽골,10490
2019,1,미국,70793
2019,2,미국,65650
2019,3,미국,91457
2019,4,미국,110184
2019,5,미국,103339
2019,6,미국,115196
2019,7,미국,107508
2019,8,미국,95496
2019,9,미국,98156
2019,10,미국,108075
2019,11,미국,89076
2019,12,미국,84225
2019,1,미령사모아,0
2019,2,미령사모아,0
2019,3,미령사모아,0
2019,4,미령사모아,0
2019,5,미령사모아,0
2019,6,미령사모아,0
2019,7,미령사모아,0
2019,8,미령사모아,0
2019,9,미령사모아,0
2019,10,미령사모아,1
2019,11,미령사모아,0
2019,12,미령사모아,0
2019,1,미얀마,5318
2019,2,미얀마,5403
2019,3,미얀마,7070
2019,4,미얀마,7304
2019,5,미얀마,6609
2019,6,미얀마,6341
2019,7,미얀마,5465
2019,8,미얀마,5551
2019,9,미얀마,6596
2019,10,미얀마,5930
2019,11,미얀마,5731
2019,12,미얀마,6925
2019,1,미이크로네시아,16
2019,2,미이크로네시아,18
2019,3,미이크로네시아,23
2019,4,미이크로네시아,20
2019,5,미이크로네시아,33
2019,6,미이크로네시아,57
2019,7,미이크로네시아,60
2019,8,미이크로네시아,96
2019,9,미이크로네시아,41
2019,10,미이크로네시아,22
2019,11,미이크로네시아,27
2019,12,미이크로네시아,21
2019,1,바누아투,4
2019,2,바누아투,14
2019,3,바누아투,2
2019,4,바누아투,13
2019,5,바누아투,15
2019,6,바누아투,31
2019,7,바누아투,29
2019,8,바누아투,26
2019,9,바누아투,17
2019,10,바누아투,34
2019,11,바누아투,11
2019,12,바누아투,10
2019,1,바레인,43
2019,2,바레인,43
2019,3,바레인,53
2019,4,바레인,74
2019,5,바레인,36
2019,6,바레인,92
2019,7,바레인,90
2019,8,바레인,113
2019,9,바레인,67
2019,10,바레인,57
2019,11,바레인,92
2019,12,바레인,49
2019,1,바베이도스,5
2019,2,바베이도스,8
2019,3,바베이도스,3
2019,4,바베이도스,5
2019,5,바베이도스,4
2019,6,바베이도스,2
2019,7,바베이도스,19
2019,8,바베이도스,15
2019,9,바베이도스,15
2019,10,바베이도스,13
2019,11,바베이도스,5
2019,12,바베이도스,12
2019,1,바하마,3
2019,2,바하마,3
2019,3,바하마,5
2019,4,바하마,14
2019,5,바하마,8
2019,6,바하마,8
2019,7,바하마,18
2019,8,바하마,12
2019,9,바하마,22
2019,10,바하마,28
2019,11,바하마,16
2019,12,바하마,10
2019,1,방글라데시,1282
2019,2,방글라데시,1711
2019,3,방글라데시,1754
2019,4,방글라데시,1355
2019,5,방글라데시,1256
2019,6,방글라데시,1310
2019,7,방글라데시,1232
2019,8,방글라데시,1934
2019,9,방글라데시,1923
2019,10,방글라데시,1755
2019,11,방글라데시,1330
2019,12,방글라데시,1636
2019,1,베냉,6
2019,2,베냉,17
2019,3,베냉,8
2019,4,베냉,14
2019,5,베냉,10
2019,6,베냉,5
2019,7,베냉,23
2019,8,베냉,32
2019,9,베냉,15
2019,10,베냉,7
2019,11,베냉,5
2019,12,베냉,6
2019,1,베네수엘라,157
2019,2,베네수엘라,141
2019,3,베네수엘라,176
2019,4,베네수엘라,187
2019,5,베네수엘라,168
2019,6,베네수엘라,178
2019,7,베네수엘라,175
2019,8,베네수엘라,186
2019,9,베네수엘라,167
2019,10,베네수엘라,194
2019,11,베네수엘라,167
2019,12,베네수엘라,131
2019,1,베트남,23526
2019,2,베트남,52668
2019,3,베트남,59062
2019,4,베트남,69183
2019,5,베트남,49326
2019,6,베트남,63229
2019,7,베트남,57474
2019,8,베트남,49280
2019,9,베트남,49359
2019,10,베트남,69361
2019,11,베트남,47241
2019,12,베트남,34931
2019,1,벨기에,727
2019,2,벨기에,673
2019,3,벨기에,1433
2019,4,벨기에,1503
2019,5,벨기에,1268
2019,6,벨기에,1190
2019,7,벨기에,1562
2019,8,벨기에,1325
2019,9,벨기에,1563
2019,10,벨기에,1520
2019,11,벨기에,1216
2019,12,벨기에,767
2019,1,벨로루시,121
2019,2,벨로루시,118
2019,3,벨로루시,144
2019,4,벨로루시,202
2019,5,벨로루시,184
2019,6,벨로루시,198
2019,7,벨로루시,208
2019,8,벨로루시,244
2019,9,벨로루시,216
2019,10,벨로루시,268
2019,11,벨로루시,232
2019,12,벨로루시,108
2019,1,벨리즈,2
2019,2,벨리즈,3
2019,3,벨리즈,5
2019,4,벨리즈,8
2019,5,벨리즈,4
2019,6,벨리즈,1
2019,7,벨리즈,5
2019,8,벨리즈,15
2019,9,벨리즈,7
2019,10,벨리즈,6
2019,11,벨리즈,10
2019,12,벨리즈,2
2019,1,보스니아,14
2019,2,보스니아,13
2019,3,보스니아,24
2019,4,보스니아,41
2019,5,보스니아,41
2019,6,보스니아,30
2019,7,보스니아,12
2019,8,보스니아,89
2019,9,보스니아,22
2019,10,보스니아,48
2019,11,보스니아,21
2019,12,보스니아,16
2019,1,보츠와나,15
2019,2,보츠와나,13
2019,3,보츠와나,8
2019,4,보츠와나,25
2019,5,보츠와나,14
2019,6,보츠와나,7
2019,7,보츠와나,34
2019,8,보츠와나,25
2019,9,보츠와나,14
2019,10,보츠와나,21
2019,11,보츠와나,26
2019,12,보츠와나,14
2019,1,볼리비아,42
2019,2,볼리비아,46
2019,3,볼리비아,79
2019,4,볼리비아,60
2019,5,볼리비아,54
2019,6,볼리비아,74
2019,7,볼리비아,84
2019,8,볼리비아,75
2019,9,볼리비아,100
2019,10,볼리비아,57
2019,11,볼리비아,36
2019,12,볼리비아,33
2019,1,부룬디,6
2019,2,부룬디,26
2019,3,부룬디,11
2019,4,부룬디,12
2019,5,부룬디,8
2019,6,부룬디,15
2019,7,부룬디,18
2019,8,부룬디,26
2019,9,부룬디,14
2019,10,부룬디,9
2019,11,부룬디,6
2019,12,부룬디,2
2019,1,부르키나파소,5
2019,2,부르키나파소,3
2019,3,부르키나파소,4
2019,4,부르키나파소,13
2019,5,부르키나파소,20
2019,6,부르키나파소,7
2019,7,부르키나파소,22
2019,8,부르키나파소,8
2019,9,부르키나파소,7
2019,10,부르키나파소,26
2019,11,부르키나파소,4
2019,12,부르키나파소,10
2019,1,부탄,17
2019,2,부탄,33
2019,3,부탄,74
2019,4,부탄,34
2019,5,부탄,64
2019,6,부탄,66
2019,7,부탄,24
2019,8,부탄,48
2019,9,부탄,68
2019,10,부탄,89
2019,11,부탄,32
2019,12,부탄,37
2019,1,불가리아,434
2019,2,불가리아,328
2019,3,불가리아,457
2019,4,불가리아,744
2019,5,불가리아,641
2019,6,불가리아,449
2019,7,불가리아,545
2019,8,불가리아,764
2019,9,불가리아,665
2019,10,불가리아,658
2019,11,불가리아,474
2019,12,불가리아,444
2019,1,브라질,1639
2019,2,브라질,1384
2019,3,브라질,1707
2019,4,브라질,2247
2019,5,브라질,2079
2019,6,브라질,1945
2019,7,브라질,2003
2019,8,브라질,2223
2019,9,브라질,2542
2019,10,브라질,2474
2019,11,브라질,1944
2019,12,브라질,1983
2019,1,브루나이,441
2019,2,브루나이,393
2019,3,브루나이,847
2019,4,브루나이,602
2019,5,브루나이,334
2019,6,브루나이,425
2019,7,브루나이,316
2019,8,브루나이,358
2019,9,브루나이,513
2019,10,브루나이,534
2019,11,브루나이,729
2019,12,브루나이,1361
2019,1,사모아,2
2019,2,사모아,11
2019,3,사모아,21
2019,4,사모아,13
2019,5,사모아,74
2019,6,사모아,18
2019,7,사모아,18
2019,8,사모아,7
2019,9,사모아,53
2019,10,사모아,66
2019,11,사모아,21
2019,12,사모아,12
2019,1,사우디아라비아,559
2019,2,사우디아라비아,569
2019,3,사우디아라비아,720
2019,4,사우디아라비아,1056
2019,5,사우디아라비아,352
2019,6,사우디아라비아,3015
2019,7,사우디아라비아,2171
2019,8,사우디아라비아,2658
2019,9,사우디아라비아,1027
2019,10,사우디아라비아,856
2019,11,사우디아라비아,896
2019,12,사우디아라비아,685
2019,1,산마리노,0
2019,2,산마리노,0
2019,3,산마리노,0
2019,4,산마리노,0
2019,5,산마리노,4
2019,6,산마리노,0
2019,7,산마리노,6
2019,8,산마리노,3
2019,9,산마리노,0
2019,10,산마리노,0
2019,11,산마리노,0
2019,12,산마리노,0
2019,1,상투메프린시페,0
2019,2,상투메프린시페,15
2019,3,상투메프린시페,0
2019,4,상투메프린시페,0
2019,5,상투메프린시페,0
2019,6,상투메프린시페,0
2019,7,상투메프린시페,0
2019,8,상투메프린시페,7
2019,9,상투메프린시페,1
2019,10,상투메프린시페,0
2019,11,상투메프린시페,0
2019,12,상투메프린시페,0
2019,1,세네갈,23
2019,2,세네갈,37
2019,3,세네갈,34
2019,4,세네갈,94
2019,5,세네갈,49
2019,6,세네갈,66
2019,7,세네갈,52
2019,8,세네갈,69
2019,9,세네갈,55
2019,10,세네갈,57
2019,11,세네갈,65
2019,12,세네갈,33
2019,1,세르비아,2
2019,2,세르비아,9
2019,3,세르비아,2
2019,4,세르비아,3
2019,5,세르비아,7
2019,6,세르비아,5
2019,7,세르비아,11
2019,8,세르비아,3
2019,9,세르비아,44
2019,10,세르비아,6
2019,11,세르비아,9
2019,12,세르비아,1
2019,1,세르비아몬테네그로,0
2019,2,세르비아몬테네그로,0
2019,3,세르비아몬테네그로,0
2019,4,세르비아몬테네그로,0
2019,5,세르비아몬테네그로,0
2019,6,세르비아몬테네그로,0
2019,7,세르비아몬테네그로,0
2019,8,세르비아몬테네그로,0
2019,9,세르비아몬테네그로,0
2019,10,세르비아몬테네그로,0
2019,11,세르비아몬테네그로,0
2019,12,세르비아몬테네그로,0
2019,1,세이셸,6
2019,2,세이셸,6
2019,3,세이셸,9
2019,4,세이셸,9
2019,5,세이셸,16
2019,6,세이셸,8
2019,7,세이셸,22
2019,8,세이셸,27
2019,9,세이셸,5
2019,10,세이셸,5
2019,11,세이셸,10
2019,12,세이셸,3
2019,1,세인트루시아,7
2019,2,세인트루시아,5
2019,3,세인트루시아,10
2019,4,세인트루시아,13
2019,5,세인트루시아,13
2019,6,세인트루시아,3
2019,7,세인트루시아,14
2019,8,세인트루시아,149
2019,9,세인트루시아,14
2019,10,세인트루시아,6
2019,11,세인트루시아,9
2019,12,세인트루시아,9
2019,1,세인트빈센트그레나딘,1
2019,2,세인트빈센트그레나딘,4
2019,3,세인트빈센트그레나딘,11
2019,4,세인트빈센트그레나딘,8
2019,5,세인트빈센트그레나딘,6
2019,6,세인트빈센트그레나딘,3
2019,7,세인트빈센트그레나딘,7
2019,8,세인트빈센트그레나딘,5
2019,9,세인트빈센트그레나딘,4
2019,10,세인트빈센트그레나딘,13
2019,11,세인트빈센트그레나딘,5
2019,12,세인트빈센트그레나딘,0
