년,월,국적지역,입국자수
2018,5,세인트빈센트그레나딘,11
2018,6,세인트빈센트그레나딘,4
2018,7,세인트빈센트그레나딘,0
2018,8,세인트빈센트그레나딘,9
2018,9,세인트빈센트그레나딘,3
2018,10,세인트빈센트그레나딘,10
2018,11,세인트빈센트그레나딘,8
2018,12,세인트빈센트그레나딘,1
2018,1,세인트크리스토퍼네비스,8
2018,2,세인트크리스토퍼네비스,26
2018,3,세인트크리스토퍼네비스,29
2018,4,세인트크리스토퍼네비스,17
2018,5,세인트크리스토퍼네비스,13
2018,6,세인트크리스토퍼네비스,25
2018,7,세인트크리스토퍼네비스,27
2018,8,세인트크리스토퍼네비스,25
2018,9,세인트크리스토퍼네비스,34
2018,10,세인트크리스토퍼네비스,25
2018,11,세인트크리스토퍼네비스,20
2018,12,세인트크리스토퍼네비스,21
2018,1,소말리아,3
2018,2,소말리아,0
2018,3,소말리아,2
2018,4,소말리아,4
2018,5,소말리아,8
2018,6,소말리아,2
2018,7,소말리아,3
2018,8,소말리아,7
2018,9,소말리아,1
2018,10,소말리아,7
2018,11,소말리아,4
2018,12,소말리아,4
2018,1,솔로몬군도,4
2018,2,솔로몬군도,9
2018,3,솔로몬군도,4
2018,4,솔로몬군도,23
2018,5,솔로몬군도,16
2018,6,솔로몬군도,19
2018,7,솔로몬군도,23
2018,8,솔로몬군도,22
2018,9,솔로몬군도,23
2018,10,솔로몬군도,19
2018,11,솔로몬군도,3
2018,12,솔로몬군도,14
2018,1,수단,65
2018,2,수단,49
2018,3,수단,85
2018,4,수단,121
2018,5,수단,111
2018,6,수단,51
2018,7,수단,95
2018,8,수단,77
2018,9,수단,109
2018,10,수단,113
2018,11,수단,81
2018,12,수단,55
2018,1,수리남,2
2018,2,수리남,3
2018,3,수리남,7
2018,4,수리남,3
2018,5,수리남,7
2018,6,수리남,5
2018,7,수리남,9
2018,8,수리남,9
2018,9,수리남,4
2018,10,수리남,10
2018,11,수리남,6
2018,12,수리남,1
2018,1,스리랑카,1532
2018,2,스리랑카,1171
2018,3,스리랑카,1509
2018,4,스리랑카,1429
2018,5,스리랑카,1721
2018,6,스리랑카,1961
2018,7,스리랑카,1549
2018,8,스리랑카,1646
2018,9,스리랑카,1739
2018,10,스리랑카,1770
2018,11,스리랑카,1063
2018,12,스리랑카,1098
2018,1,스웨덴,967
2018,2,스웨덴,1928
2018,3,스웨덴,1721
2018,4,스웨덴,1883
2018,5,스웨덴,1615
2018,6,스웨덴,2040
2018,7,스웨덴,1582
2018,8,스웨덴,1374
2018,9,스웨덴,1539
2018,10,스웨덴,2319
2018,11,스웨덴,1561
2018,12,스웨덴,1215
2018,1,스위스,1091
2018,2,스위스,2428
2018,3,스위스,1513
2018,4,스위스,1778
2018,5,스위스,1474
2018,6,스위스,1236
2018,7,스위스,1687
2018,8,스위스,1435
2018,9,스위스,1696
2018,10,스위스,2013
2018,11,스위스,1220
2018,12,스위스,854
2018,1,스페인,1671
2018,2,스페인,1536
2018,3,스페인,2297
2018,4,스페인,2050
2018,5,스페인,2282
2018,6,스페인,2163
2018,7,스페인,2700
2018,8,스페인,3428
2018,9,스페인,2591
2018,10,스페인,2962
2018,11,스페인,2517
2018,12,스페인,1507
2018,1,슬로바키아,205
2018,2,슬로바키아,576
2018,3,슬로바키아,306
2018,4,슬로바키아,301
2018,5,슬로바키아,203
2018,6,슬로바키아,177
2018,7,슬로바키아,269
2018,8,슬로바키아,291
2018,9,슬로바키아,308
2018,10,슬로바키아,295
2018,11,슬로바키아,348
2018,12,슬로바키아,278
2018,1,슬로베니아,117
2018,2,슬로베니아,603
2018,3,슬로베니아,171
2018,4,슬로베니아,132
2018,5,슬로베니아,108
2018,6,슬로베니아,100
2018,7,슬로베니아,112
2018,8,슬로베니아,134
2018,9,슬로베니아,148
2018,10,슬로베니아,174
2018,11,슬로베니아,110
2018,12,슬로베니아,62
2018,1,시리아,110
2018,2,시리아,91
2018,3,시리아,152
2018,4,시리아,147
2018,5,시리아,96
2018,6,시리아,138
2018,7,시리아,164
2018,8,시리아,108
2018,9,시리아,188
2018,10,시리아,148
2018,11,시리아,107
2018,12,시리아,130
2018,1,시에라리온,7
2018,2,시에라리온,7
2018,3,시에라리온,7
2018,4,시에라리온,6
2018,5,시에라리온,16
2018,6,시에라리온,3
2018,7,시에라리온,4
2018,8,시에라리온,3
2018,9,시에라리온,17
2018,10,시에라리온,11
2018,11,시에라리온,5
2018,12,시에라리온,5
2018,1,싱가포르,9691
2018,2,싱가포르,9131
2018,3,싱가포르,22221
2018,4,싱가포르,21170
2018,5,싱가포르,19804
2018,6,싱가포르,23153
2018,7,싱가포르,11559
2018,8,싱가포르,11877
2018,9,싱가포르,15388
2018,10,싱가포르,21827
2018,11,싱가포르,26023
2018,12,싱가포르,40515
2018,1,아랍에미리트연합,623
2018,2,아랍에미리트연합,527
2018,3,아랍에미리트연합,1857
2018,4,아랍에미리트연합,904
2018,5,아랍에미리트연합,465
2018,6,아랍에미리트연합,674
2018,7,아랍에미리트연합,1406
2018,8,아랍에미리트연합,1276
2018,9,아랍에미리트연합,709
2018,10,아랍에미리트연합,1019
2018,11,아랍에미리트연합,1006
2018,12,아랍에미리트연합,1224
2018,1,아르메니아,20
2018,2,아르메니아,33
2018,3,아르메니아,30
2018,4,아르메니아,22
2018,5,아르메니아,32
2018,6,아르메니아,18
2018,7,아르메니아,16
2018,8,아르메니아,47
2018,9,아르메니아,23
2018,10,아르메니아,37
2018,11,아르메니아,46
2018,12,아르메니아,20
2018,1,아르헨티나,431
2018,2,아르헨티나,325
2018,3,아르헨티나,402
2018,4,아르헨티나,591
2018,5,아르헨티나,457
2018,6,아르헨티나,343
2018,7,아르헨티나,440
2018,8,아르헨티나,344
2018,9,아르헨티나,443
2018,10,아르헨티나,548
2018,11,아르헨티나,315
2018,12,아르헨티나,241
2018,1,아이슬란드,27
2018,2,아이슬란드,47
2018,3,아이슬란드,45
2018,4,아이슬란드,27
2018,5,아이슬란드,45
2018,6,아이슬란드,65
2018,7,아이슬란드,45
2018,8,아이슬란드,58
2018,9,아이슬란드,53
2018,10,아이슬란드,90
2018,11,아이슬란드,63
2018,12,아이슬란드,47
2018,1,아이티,5
2018,2,아이티,11
2018,3,아이티,12
2018,4,아이티,12
2018,5,아이티,9
2018,6,아이티,35
2018,7,아이티,13
2018,8,아이티,11
2018,9,아이티,15
2018,10,아이티,17
2018,11,아이티,7
2018,12,아이티,13
2018,1,아일랜드,632
2018,2,아일랜드,693
2018,3,아일랜드,763
2018,4,아일랜드,741
2018,5,아일랜드,761
2018,6,아일랜드,771
2018,7,아일랜드,767
2018,8,아일랜드,860
2018,9,아일랜드,816
2018,10,아일랜드,950
2018,11,아일랜드,716
2018,12,아일랜드,524
2018,1,아제르바이잔,78
2018,2,아제르바이잔,98
2018,3,아제르바이잔,69
2018,4,아제르바이잔,95
2018,5,아제르바이잔,79
2018,6,아제르바이잔,86
2018,7,아제르바이잔,66
2018,8,아제르바이잔,143
2018,9,아제르바이잔,84
2018,10,아제르바이잔,120
2018,11,아제르바이잔,115
2018,12,아제르바이잔,70
2018,1,아프가니스탄,30
2018,2,아프가니스탄,48
2018,3,아프가니스탄,61
2018,4,아프가니스탄,55
2018,5,아프가니스탄,58
2018,6,아프가니스탄,36
2018,7,아프가니스탄,60
2018,8,아프가니스탄,84
2018,9,아프가니스탄,81
2018,10,아프가니스탄,86
2018,11,아프가니스탄,87
2018,12,아프가니스탄,52
2018,1,안도라,1
2018,2,안도라,19
2018,3,안도라,8
2018,4,안도라,2
2018,5,안도라,1
2018,6,안도라,4
2018,7,안도라,9
2018,8,안도라,5
2018,9,안도라,5
2018,10,안도라,7
2018,11,안도라,6
2018,12,안도라,3
2018,1,알바니아,24
2018,2,알바니아,24
2018,3,알바니아,60
2018,4,알바니아,46
2018,5,알바니아,31
2018,6,알바니아,37
2018,7,알바니아,80
2018,8,알바니아,59
2018,9,알바니아,40
2018,10,알바니아,35
2018,11,알바니아,27
2018,12,알바니아,25
2018,1,알제리,81
2018,2,알제리,92
2018,3,알제리,122
2018,4,알제리,108
2018,5,알제리,77
2018,6,알제리,79
2018,7,알제리,126
2018,8,알제리,140
2018,9,알제리,120
2018,10,알제리,141
2018,11,알제리,113
2018,12,알제리,118
2018,1,앙골라,25
2018,2,앙골라,17
2018,3,앙골라,23
2018,4,앙골라,20
2018,5,앙골라,38
2018,6,앙골라,16
2018,7,앙골라,27
2018,8,앙골라,38
2018,9,앙골라,9
2018,10,앙골라,44
2018,11,앙골라,23
2018,12,앙골라,26
2018,1,앤티카바부다,8
2018,2,앤티카바부다,9
2018,3,앤티카바부다,10
2018,4,앤티카바부다,1
2018,5,앤티카바부다,14
2018,6,앤티카바부다,11
2018,7,앤티카바부다,9
2018,8,앤티카바부다,13
2018,9,앤티카바부다,8
2018,10,앤티카바부다,5
2018,11,앤티카바부다,8
2018,12,앤티카바부다,6
2018,1,에리트레아,3
2018,2,에리트레아,3
2018,3,에리트레아,0
2018,4,에리트레아,1
2018,5,에리트레아,6
2018,6,에리트레아,5
2018,7,에리트레아,3
2018,8,에리트레아,1
2018,9,에리트레아,1
2018,10,에리트레아,2
2018,11,에리트레아,2
2018,12,에리트레아,0
2018,1,에스와티니,1
2018,2,에스와티니,5
2018,3,에스와티니,3
2018,4,에스와티니,12
2018,5,에스와티니,51
2018,6,에스와티니,5
2018,7,에스와티니,9
2018,8,에스와티니,10
2018,9,에스와티니,15
2018,10,에스와티니,7
2018,11,에스와티니,2
2018,12,에스와티니,2
2018,1,에스토니아,68
2018,2,에스토니아,197
2018,3,에스토니아,98
2018,4,에스토니아,117
2018,5,에스토니아,148
2018,6,에스토니아,97
2018,7,에스토니아,89
2018,8,에스토니아,105
2018,9,에스토니아,148
2018,10,에스토니아,176
2018,11,에스토니아,83
2018,12,에스토니아,63
2018,1,에콰도르,92
2018,2,에콰도르,152
2018,3,에콰도르,151
2018,4,에콰도르,207
2018,5,에콰도르,181
2018,6,에콰도르,145
2018,7,에콰도르,172
2018,8,에콰도르,306
2018,9,에콰도르,258
2018,10,에콰도르,283
2018,11,에콰도르,248
2018,12,에콰도르,132
2018,1,에티오피아,110
2018,2,에티오피아,134
2018,3,에티오피아,199
2018,4,에티오피아,137
2018,5,에티오피아,141
2018,6,에티오피아,484
2018,7,에티오피아,563
2018,8,에티오피아,542
2018,9,에티오피아,559
2018,10,에티오피아,569
2018,11,에티오피아,477
2018,12,에티오피아,436
2018,1,엘살바도르,51
2018,2,엘살바도르,74
2018,3,엘살바도르,72
2018,4,엘살바도르,83
2018,5,엘살바도르,117
2018,6,엘살바도르,78
2018,7,엘살바도르,95
2018,8,엘살바도르,97
2018,9,엘살바도르,84
2018,10,엘살바도르,95
2018,11,엘살바도르,80
2018,12,엘살바도르,84
2018,1,영국,9630
2018,2,영국,10524
2018,3,영국,12404
2018,4,영국,13508
2018,5,영국,10948
2018,6,영국,11124
2018,7,영국,11582
2018,8,영국,12214
2018,9,영국,11911
2018,10,영국,14940
2018,11,영국,11103
2018,12,영국,8880
2018,1,영국외지시민,0
2018,2,영국외지시민,0
2018,3,영국외지시민,0
2018,4,영국외지시민,0
2018,5,영국외지시민,0
2018,6,영국외지시민,0
2018,7,영국외지시민,0
2018,8,영국외지시민,0
2018,9,영국외지시민,1
2018,10,영국외지시민,0
2018,11,영국외지시민,0
2018,12,영국외지시민,0
2018,1,예멘,57
2018,2,예멘,56
2018,3,예멘,63
2018,4,예멘,135
2018,5,예멘,476
2018,6,예멘,42
2018,7,예멘,54
2018,8,예멘,53
2018,9,예멘,60
2018,10,예멘,56
2018,11,예멘,51
2018,12,예멘,46
2018,1,오만,88
2018,2,오만,57
2018,3,오만,100
2018,4,오만,130
2018,5,오만,60
2018,6,오만,78
2018,7,오만,148
2018,8,오만,137
2018,9,오만,120
2018,10,오만,96
2018,11,오만,59
2018,12,오만,64
2018,1,오스트레일리아,11815
2018,2,오스트레일리아,8860
2018,3,오스트레일리아,10790
2018,4,오스트레일리아,15608
2018,5,오스트레일리아,12550
2018,6,오스트레일리아,11942
2018,7,오스트레일리아,11602
2018,8,오스트레일리아,11697
2018,9,오스트레일리아,15405
2018,10,오스트레일리아,15019
2018,11,오스트레일리아,11809
2018,12,오스트레일리아,17293
2018,1,오스트리아,805
2018,2,오스트리아,1731
2018,3,오스트리아,1082
2018,4,오스트리아,1082
2018,5,오스트리아,962
2018,6,오스트리아,827
2018,7,오스트리아,1089
2018,8,오스트리아,1094
2018,9,오스트리아,1121
2018,10,오스트리아,1303
2018,11,오스트리아,1034
2018,12,오스트리아,636
2018,1,온두라스,25
2018,2,온두라스,69
2018,3,온두라스,112
2018,4,온두라스,152
2018,5,온두라스,194
2018,6,온두라스,97
2018,7,온두라스,96
2018,8,온두라스,104
2018,9,온두라스,156
2018,10,온두라스,189
2018,11,온두라스,85
2018,12,온두라스,50
2018,1,요르단,179
2018,2,요르단,182
2018,3,요르단,230
2018,4,요르단,263
2018,5,요르단,218
2018,6,요르단,169
2018,7,요르단,259
2018,8,요르단,213
2018,9,요르단,253
2018,10,요르단,316
2018,11,요르단,283
2018,12,요르단,169
2018,1,우간다,38
2018,2,우간다,53
2018,3,우간다,50
2018,4,우간다,78
2018,5,우간다,76
2018,6,우간다,39
2018,7,우간다,65
2018,8,우간다,156
2018,9,우간다,83
2018,10,우간다,87
2018,11,우간다,72
2018,12,우간다,37
2018,1,우루과이,19
2018,2,우루과이,22
2018,3,우루과이,32
2018,4,우루과이,31
2018,5,우루과이,36
2018,6,우루과이,27
2018,7,우루과이,35
2018,8,우루과이,50
2018,9,우루과이,28
2018,10,우루과이,73
2018,11,우루과이,28
2018,12,우루과이,16
2018,1,우즈베키스탄,5850
2018,2,우즈베키스탄,6054
2018,3,우즈베키스탄,8034
2018,4,우즈베키스탄,7631
2018,5,우즈베키스탄,7387
2018,6,우즈베키스탄,7318
2018,7,우즈베키스탄,7529
2018,8,우즈베키스탄,8306
2018,9,우즈베키스탄,8633
2018,10,우즈베키스탄,9082
2018,11,우즈베키스탄,7631
2018,12,우즈베키스탄,5936
2018,1,우크라이나,1659
2018,2,우크라이나,2027
2018,3,우크라이나,2318
2018,4,우크라이나,2306
2018,5,우크라이나,2277
2018,6,우크라이나,1980
2018,7,우크라이나,2170
2018,8,우크라이나,2279
2018,9,우크라이나,2182
2018,10,우크라이나,2695
2018,11,우크라이나,2420
2018,12,우크라이나,1896
2018,1,유고슬라비아,232
2018,2,유고슬라비아,347
2018,3,유고슬라비아,443
2018,4,유고슬라비아,528
2018,5,유고슬라비아,657
2018,6,유고슬라비아,429
2018,7,유고슬라비아,443
2018,8,유고슬라비아,559
2018,9,유고슬라비아,583
2018,10,유고슬라비아,664
2018,11,유고슬라비아,448
2018,12,유고슬라비아,349
2018,1,이라크,236
2018,2,이라크,211
2018,3,이라크,279
2018,4,이라크,246
2018,5,이라크,242
2018,6,이라크,224
2018,7,이라크,254
2018,8,이라크,235
2018,9,이라크,272
2018,10,이라크,297
2018,11,이라크,226
2018,12,이라크,161
2018,1,이란,563
2018,2,이란,570
2018,3,이란,787
2018,4,이란,680
2018,5,이란,740
2018,6,이란,603
2018,7,이란,730
2018,8,이란,631
2018,9,이란,592
2018,10,이란,503
2018,11,이란,247
2018,12,이란,227
2018,1,이스라엘,832
2018,2,이스라엘,741
2018,3,이스라엘,1541
2018,4,이스라엘,1909
2018,5,이스라엘,1318
2018,6,이스라엘,918
2018,7,이스라엘,1199
2018,8,이스라엘,1246
2018,9,이스라엘,1976
2018,10,이스라엘,1807
2018,11,이스라엘,1256
2018,12,이스라엘,900
2018,1,이집트,660
2018,2,이집트,756
2018,3,이집트,814
2018,4,이집트,857
2018,5,이집트,739
2018,6,이집트,649
2018,7,이집트,790
2018,8,이집트,555
2018,9,이집트,486
2018,10,이집트,600
2018,11,이집트,493
2018,12,이집트,418
2018,1,이탈리아,2804
2018,2,이탈리아,3227
2018,3,이탈리아,3574
2018,4,이탈리아,4180
2018,5,이탈리아,4509
2018,6,이탈리아,3988
2018,7,이탈리아,3861
2018,8,이탈리아,4316
2018,9,이탈리아,4532
2018,10,이탈리아,4971
2018,11,이탈리아,4381
2018,12,이탈리아,2644
2018,1,인도,7498
2018,2,인도,7191
2018,3,인도,9459
2018,4,인도,10720
2018,5,인도,11724
2018,6,인도,10424
2018,7,인도,10031
2018,8,인도,10729
2018,9,인도,11511
2018,10,인도,12798
2018,11,인도,10353
2018,12,인도,8537
2018,1,인도네시아,17126
2018,2,인도네시아,14842
2018,3,인도네시아,20279
2018,4,인도네시아,27989
2018,5,인도네시아,19158
2018,6,인도네시아,22940
2018,7,인도네시아,18180
2018,8,인도네시아,15910
2018,9,인도네시아,18364
2018,10,인도네시아,25038
2018,11,인도네시아,24249
2018,12,인도네시아,26174
2018,1,일본,170576
2018,2,일본,170543
2018,3,일본,296447
2018,4,일본,215868
2018,5,일본,229215
2018,6,일본,237209
2018,7,일본,232703
2018,8,일본,319017
2018,9,일본,249835
2018,10,일본,292519
2018,11,일본,301938
2018,12,일본,260574
2018,1,자메이카,46
2018,2,자메이카,56
2018,3,자메이카,119
2018,4,자메이카,124
2018,5,자메이카,72
2018,6,자메이카,75
2018,7,자메이카,103
2018,8,자메이카,96
2018,9,자메이카,89
2018,10,자메이카,191
2018,11,자메이카,74
2018,12,자메이카,67
2018,1,잠비아,17
2018,2,잠비아,53
2018,3,잠비아,18
2018,4,잠비아,23
2018,5,잠비아,50
2018,6,잠비아,11
2018,7,잠비아,35
2018,8,잠비아,51
2018,9,잠비아,35
2018,10,잠비아,19
2018,11,잠비아,32
2018,12,잠비아,10
2018,1,적도기니,0
2018,2,적도기니,1
2018,3,적도기니,0
2018,4,적도기니,1
2018,5,적도기니,22
2018,6,적도기니,4
2018,7,적도기니,0
2018,8,적도기니,5
2018,9,적도기니,4
2018,10,적도기니,17
2018,11,적도기니,0
2018,12,적도기니,0
2018,1,조지아,48
2018,2,조지아,98
2018,3,조지아,97
2018,4,조지아,107
2018,5,조지아,86
2018,6,조지아,85
2018,7,조지아,82
2018,8,조지아,105
2018,9,조지아,104
2018,10,조지아,74
2018,11,조지아,117
2018,12,조지아,108
2018,1,중국,322446
2018,2,중국,367017
2018,3,중국,427618
2018,4,중국,385386
2018,5,중국,389044
2018,6,중국,397948
2018,7,중국,430085
2018,8,중국,504417
2018,9,중국,457387
2018,10,중국,497048
2018,11,중국,421574
2018,12,중국,432935
2018,1,중앙아프리카공화국,2
2018,2,중앙아프리카공화국,1
2018,3,중앙아프리카공화국,7
2018,4,중앙아프리카공화국,3
2018,5,중앙아프리카공화국,8
2018,6,중앙아프리카공화국,1
2018,7,중앙아프리카공화국,4
2018,8,중앙아프리카공화국,5
2018,9,중앙아프리카공화국,3
2018,10,중앙아프리카공화국,0
2018,11,중앙아프리카공화국,2
2018,12,중앙아프리카공화국,1
2018,1,지부티,0
2018,2,지부티,1
2018,3,지부티,1
2018,4,지부티,1
2018,5,지부티,5
2018,6,지부티,1
2018,7,지부티,1
2018,8,지부티,5
2018,9,지부티,1
2018,10,지부티,11
2018,11,지부티,3
2018,12,지부티,1
2018,1,짐바브웨,17
2018,2,짐바브웨,40
2018,3,짐바브웨,41
2018,4,짐바브웨,42
2018,5,짐바브웨,63
2018,6,짐바브웨,33
2018,7,짐바브웨,35
2018,8,짐바브웨,51
2018,9,짐바브웨,33
2018,10,짐바브웨,63
2018,11,짐바브웨,29
2018,12,짐바브웨,16
2018,1,차드,3
2018,2,차드,4
2018,3,차드,3
2018,4,차드,3
2018,5,차드,7
2018,6,차드,4
2018,7,차드,2
2018,8,차드,2
2018,9,차드,6
2018,10,차드,2
2018,11,차드,2
2018,12,차드,3
2018,1,체코공화국,926
2018,2,체코공화국,1463
2018,3,체코공화국,834
2018,4,체코공화국,870
2018,5,체코공화국,832
2018,6,체코공화국,858
2018,7,체코공화국,886
2018,8,체코공화국,992
2018,9,체코공화국,810
2018,10,체코공화국,794
2018,11,체코공화국,814
2018,12,체코공화국,757
2018,1,칠레,347
2018,2,칠레,410
2018,3,칠레,462
2018,4,칠레,471
2018,5,칠레,503
2018,6,칠레,381
2018,7,칠레,382
2018,8,칠레,420
2018,9,칠레,600
2018,10,칠레,558
2018,11,칠레,382
2018,12,칠레,332
2018,1,카메룬,68
2018,2,카메룬,87
2018,3,카메룬,96
2018,4,카메룬,63
2018,5,카메룬,94
2018,6,카메룬,81
2018,7,카메룬,86
2018,8,카메룬,123
2018,9,카메룬,89
2018,10,카메룬,60
2018,11,카메룬,70
2018,12,카메룬,33
2018,1,카보베르데,3
2018,2,카보베르데,6
2018,3,카보베르데,1
2018,4,카보베르데,1
2018,5,카보베르데,4
2018,6,카보베르데,2
2018,7,카보베르데,3
2018,8,카보베르데,0
2018,9,카보베르데,6
2018,10,카보베르데,7
2018,11,카보베르데,5
2018,12,카보베르데,2
2018,1,카자흐스탄,4061
2018,2,카자흐스탄,4801
2018,3,카자흐스탄,5630
2018,4,카자흐스탄,4926
2018,5,카자흐스탄,4823
2018,6,카자흐스탄,4854
2018,7,카자흐스탄,4657
2018,8,카자흐스탄,4823
2018,9,카자흐스탄,4591
2018,10,카자흐스탄,4967
2018,11,카자흐스탄,3693
2018,12,카자흐스탄,3278
2018,1,카타르,159
2018,2,카타르,72
2018,3,카타르,111
2018,4,카타르,210
2018,5,카타르,54
2018,6,카타르,144
2018,7,카타르,287
2018,8,카타르,408
2018,9,카타르,65
2018,10,카타르,168
2018,11,카타르,72
2018,12,카타르,193
2018,1,캄보디아,2707
2018,2,캄보디아,2918
2018,3,캄보디아,2641
2018,4,캄보디아,4472
2018,5,캄보디아,4764
2018,6,캄보디아,2974
2018,7,캄보디아,2702
2018,8,캄보디아,2359
2018,9,캄보디아,2193
2018,10,캄보디아,3454
2018,11,캄보디아,2640
2018,12,캄보디아,2956
2018,1,캐나다,12677
2018,2,캐나다,16682
2018,3,캐나다,19036
2018,4,캐나다,18712
2018,5,캐나다,18835
2018,6,캐나다,14667
2018,7,캐나다,15252
2018,8,캐나다,15096
2018,9,캐나다,15891
2018,10,캐나다,20364
2018,11,캐나다,15375
2018,12,캐나다,14272
2018,1,케냐,95
2018,2,케냐,130
2018,3,케냐,189
2018,4,케냐,247
2018,5,케냐,184
2018,6,케냐,123
2018,7,케냐,148
2018,8,케냐,218
2018,9,케냐,168
2018,10,케냐,295
2018,11,케냐,102
2018,12,케냐,77
2018,1,코모로,1
2018,2,코모로,1
2018,3,코모로,8
2018,4,코모로,4
2018,5,코모로,6
2018,6,코모로,3
2018,7,코모로,6
2018,8,코모로,8
2018,9,코모로,9
2018,10,코모로,5
2018,11,코모로,2
2018,12,코모로,2
2018,1,코스타리카,64
2018,2,코스타리카,80
2018,3,코스타리카,102
2018,4,코스타리카,113
2018,5,코스타리카,96
2018,6,코스타리카,93
2018,7,코스타리카,102
2018,8,코스타리카,98
2018,9,코스타리카,184
2018,10,코스타리카,146
2018,11,코스타리카,137
2018,12,코스타리카,80
2018,1,코트디부아르,15
2018,2,코트디부아르,67
2018,3,코트디부아르,17
2018,4,코트디부아르,20
2018,5,코트디부아르,109
2018,6,코트디부아르,20
2018,7,코트디부아르,86
2018,8,코트디부아르,59
2018,9,코트디부아르,24
2018,10,코트디부아르,64
2018,11,코트디부아르,22
2018,12,코트디부아르,8
2018,1,콜롬비아,289
2018,2,콜롬비아,314
2018,3,콜롬비아,416
2018,4,콜롬비아,516
2018,5,콜롬비아,523
2018,6,콜롬비아,615
2018,7,콜롬비아,593
2018,8,콜롬비아,481
2018,9,콜롬비아,640
2018,10,콜롬비아,716
2018,11,콜롬비아,579
2018,12,콜롬비아,377
2018,1,콩고,2
2018,2,콩고,9
2018,3,콩고,6
2018,4,콩고,4
2018,5,콩고,13
2018,6,콩고,2
2018,7,콩고,6
2018,8,콩고,11
2018,9,콩고,4
2018,10,콩고,3
2018,11,콩고,5
2018,12,콩고,4
2018,1,콩고민주공화국,24
2018,2,콩고민주공화국,41
2018,3,콩고민주공화국,33
2018,4,콩고민주공화국,31
2018,5,콩고민주공화국,90
2018,6,콩고민주공화국,60
2018,7,콩고민주공화국,93
2018,8,콩고민주공화국,97
2018,9,콩고민주공화국,50
2018,10,콩고민주공화국,96
2018,11,콩고민주공화국,28
2018,12,콩고민주공화국,9
2018,1,쿠바,8
2018,2,쿠바,9
2018,3,쿠바,22
2018,4,쿠바,20
2018,5,쿠바,20
2018,6,쿠바,9
2018,7,쿠바,13
2018,8,쿠바,30
2018,9,쿠바,31
2018,10,쿠바,15
2018,11,쿠바,5
2018,12,쿠바,18
2018,1,쿠웨이트,199
2018,2,쿠웨이트,74
2018,3,쿠웨이트,270
2018,4,쿠웨이트,308
2018,5,쿠웨이트,107
2018,6,쿠웨이트,256
2018,7,쿠웨이트,308
2018,8,쿠웨이트,456
2018,9,쿠웨이트,217
2018,10,쿠웨이트,205
2018,11,쿠웨이트,179
2018,12,쿠웨이트,185
2018,1,크로아티아,494
2018,2,크로아티아,484
2018,3,크로아티아,661
2018,4,크로아티아,533
2018,5,크로아티아,486
2018,6,크로아티아,439
2018,7,크로아티아,441
2018,8,크로아티아,414
2018,9,크로아티아,536
2018,10,크로아티아,700
2018,11,크로아티아,477
2018,12,크로아티아,457
2018,1,키르기즈,471
2018,2,키르기즈,546
2018,3,키르기즈,803
2018,4,키르기즈,693
2018,5,키르기즈,592
2018,6,키르기즈,727
2018,7,키르기즈,695
2018,8,키르기즈,760
2018,9,키르기즈,886
2018,10,키르기즈,840
2018,11,키르기즈,650
2018,12,키르기즈,518
2018,1,키리바시,89
2018,2,키리바시,77
2018,3,키리바시,54
2018,4,키리바시,59
2018,5,키리바시,61
2018,6,키리바시,52
2018,7,키리바시,77
2018,8,키리바시,80
2018,9,키리바시,49
2018,10,키리바시,99
2018,11,키리바시,98
2018,12,키리바시,79
2018,1,키프로스,76
2018,2,키프로스,60
2018,3,키프로스,68
2018,4,키프로스,104
2018,5,키프로스,79
2018,6,키프로스,57
2018,7,키프로스,69
2018,8,키프로스,105
2018,9,키프로스,83
2018,10,키프로스,77
2018,11,키프로스,75
2018,12,키프로스,45
2018,1,타지키스탄,107
2018,2,타지키스탄,170
2018,3,타지키스탄,275
2018,4,타지키스탄,243
2018,5,타지키스탄,224
2018,6,타지키스탄,220
2018,7,타지키스탄,256
2018,8,타지키스탄,252
2018,9,타지키스탄,285
2018,10,타지키스탄,370
2018,11,타지키스탄,318
2018,12,타지키스탄,235
2018,1,탄자니아,69
2018,2,탄자니아,67
2018,3,탄자니아,57
2018,4,탄자니아,72
2018,5,탄자니아,132
2018,6,탄자니아,90
2018,7,탄자니아,121
2018,8,탄자니아,182
2018,9,탄자니아,118
2018,10,탄자니아,102
2018,11,탄자니아,80
2018,12,탄자니아,37
2018,1,태국,45493
2018,2,태국,43946
2018,3,태국,56268
2018,4,태국,65399
2018,5,태국,52460
2018,6,태국,41562
2018,7,태국,33955
2018,8,태국,29166
2018,9,태국,34856
2018,10,태국,60527
2018,11,태국,47589
2018,12,태국,54564
2018,1,토고,10
2018,2,토고,36
2018,3,토고,10
2018,4,토고,4
2018,5,토고,28
2018,6,토고,6
2018,7,토고,21
2018,8,토고,35
2018,9,토고,9
2018,10,토고,11
2018,11,토고,25
2018,12,토고,0
2018,1,통가,12
2018,2,통가,7
2018,3,통가,1
2018,4,통가,12
2018,5,통가,12
2018,6,통가,7
2018,7,통가,24
2018,8,통가,11
2018,9,통가,15
2018,10,통가,17
2018,11,통가,22
2018,12,통가,5
2018,1,투르크메니스탄,32
2018,2,투르크메니스탄,25
2018,3,투르크메니스탄,35
2018,4,투르크메니스탄,34
2018,5,투르크메니스탄,19
2018,6,투르크메니스탄,30
2018,7,투르크메니스탄,24
