ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,국적
2022-06-01,3.1063869611008084,-0.956467549140985,8.481407280680761,3.1063869611008084,3.1063869611008084,0.5558318064961266,0.5558318064961266,0.5558318064961266,0.5558318064961266,0.5558318064961266,0.5558318064961266,0.0,0.0,0.0,3.662218767596935,중앙아프리카공화국
2022-07-01,3.1972363471720167,-2.256393081191454,7.764671716694808,3.1972363471720167,3.1972363471720167,-0.5285622597415658,-0.5285622597415658,-0.5285622597415658,-0.5285622597415658,-0.5285622597415658,-0.5285622597415658,0.0,0.0,0.0,2.6686740874304506,중앙아프리카공화국
2022-08-01,3.2911140460766903,-4.377142003481562,5.808875770081921,3.2911140460766903,3.2911140460766903,-2.6268372261883965,-2.6268372261883965,-2.6268372261883965,-2.6268372261883965,-2.6268372261883965,-2.6268372261883965,0.0,0.0,0.0,0.6642768198882938,중앙아프리카공화국
2022-09-01,3.3849917441494197,-1.2823130131175178,8.465563652436904,3.3849917441494197,3.3849917441494197,0.27257457622888204,0.27257457622888204,0.27257457622888204,0.27257457622888204,0.27257457622888204,0.27257457622888204,0.0,0.0,0.0,3.6575663203783018,중앙아프리카공화국
2022-10-01,3.4758411293810925,5.328248875836272,15.21876743143812,3.4758411293810925,3.4758411293810925,6.5354742539503246,6.5354742539503246,6.5354742539503246,6.5354742539503246,6.5354742539503246,6.5354742539503246,0.0,0.0,0.0,10.011315383331418,중앙아프리카공화국
2022-11-01,3.5697188270902314,-1.334584229949184,8.262172715827965,3.5697188270902314,3.5697188270902314,-0.23047945107305673,-0.23047945107305673,-0.23047945107305673,-0.23047945107305673,-0.23047945107305673,-0.23047945107305673,0.0,0.0,0.0,3.339239376017175,중앙아프리카공화국
2022-12-01,3.6605682123105567,-4.534362046673278,5.090981219115164,3.6605682123105567,3.6605682123105567,-3.332217321594573,-3.332217321594573,-3.332217321594573,-3.332217321594573,-3.332217321594573,-3.332217321594573,0.0,0.0,0.0,0.32835089071598356,중앙아프리카공화국
2023-01-01,3.7544459102424015,-3.971389398248996,5.797534178191252,3.7544459102424015,3.7544459102424015,-2.8566838256932687,-2.8566838256932687,-2.8566838256932687,-2.8566838256932687,-2.8566838256932687,-2.8566838256932687,0.0,0.0,0.0,0.8977620845491328,중앙아프리카공화국
2023-02-01,3.8483236084708703,-1.1554903177107183,8.391396268970375,3.8483236084708703,3.8483236084708703,-0.37595619287610677,-0.37595619287610677,-0.37595619287610677,-0.37595619287610677,-0.37595619287610677,-0.37595619287610677,0.0,0.0,0.0,3.4723674155947637,중앙아프리카공화국
2023-03-01,3.9331163685245416,-3.248418062646488,6.972004810826934,3.9331163685245416,3.9331163685245416,-2.112199175494838,-2.112199175494838,-2.112199175494838,-2.112199175494838,-2.112199175494838,-2.112199175494838,0.0,0.0,0.0,1.8209171930297035,중앙아프리카공화국
2023-04-01,4.026994067550256,-1.956331207689209,7.999473989867473,4.026994067550256,4.026994067550256,-0.7322526652687319,-0.7322526652687319,-0.7322526652687319,-0.7322526652687319,-0.7322526652687319,-0.7322526652687319,0.0,0.0,0.0,3.2947414022815242,중앙아프리카공화국
2023-05-01,4.117843453705728,-0.2912313930766832,9.761859874378596,4.117843453705728,4.117843453705728,0.6668445913086857,0.6668445913086857,0.6668445913086857,0.6668445913086857,0.6668445913086857,0.6668445913086857,0.0,0.0,0.0,4.784688045014414,중앙아프리카공화국
2023-06-01,4.211721152733048,-1.256907380476562,8.784940149404953,4.211721152733048,4.211721152733048,-0.7039701802591941,-0.7039701802591941,-0.7039701802591941,-0.7039701802591941,-0.7039701802591941,-0.7039701802591941,0.0,0.0,0.0,3.507750972473854,중앙아프리카공화국
2023-07-01,4.302570538888519,0.5670062220347958,10.403247985591845,4.302570538888519,4.302570538888519,1.1841747373768436,1.1841747373768436,1.1841747373768436,1.1841747373768436,1.1841747373768436,1.1841747373768436,0.0,0.0,0.0,5.486745276265363,중앙아프리카공화국
2023-08-01,4.396448237915839,-4.910093032420146,4.635364682174135,4.396448237915839,4.396448237915839,-4.654727526563575,-4.654727526563575,-4.654727526563575,-4.654727526563575,-4.654727526563575,-4.654727526563575,0.0,0.0,0.0,-0.25827928864773586,중앙아프리카공화국
2023-09-01,4.49032593694316,1.9277739249309116,11.165403339140138,4.49032593694316,4.49032593694316,2.085323227005112,2.085323227005112,2.085323227005112,2.085323227005112,2.085323227005112,2.085323227005112,0.0,0.0,0.0,6.575649163948272,중앙아프리카공화국
